"muni_code","year","sec_share"
27029,2024,16.1041465766635
27030,2024,28.110599078341
27031,2024,27.985550361241
27032,2024,24.0184757505774
27033,2024,26.2162162162162
27034,2024,18.5483870967742
27035,2024,24.7524752475248
27014,2024,20.1216658867571
27024,2024,24.1045498547919
27043,2024,24.492385786802
27058,2024,18.733153638814
27063,2024,28.7511230907457
27064,2024,21.5562565720294
27038,2024,20.0652528548124
27039,2024,23.8940628637951
27040,2024,18.8412623645784
27041,2024,25.9934853420195
27042,2024,14.978354978355
27045,2024,11.9205298013245
27046,2024,21.5930902111324
27049,2024,15.0392817059484
27050,2024,19.7353914002205
27051,2024,29.4439208294062
27052,2024,16.8989547038328
27053,2024,7.75401069518717
27054,2024,23.1971153846154
27056,2024,23.1334149326805
27055,2024,29.3911007025761
27057,2024,28.874848769996
27059,2024,21.4232209737828
27060,2024,26.0519801980198
27061,2024,9.74683544303798
27062,2024,14.6453089244851
27065,2024,23.5385011588978
27066,2024,32.6743893225888
27021,2024,21.285140562249
27025,2024,32.0626631853786
27990,2024,13.5687732342007
32003,2024,21.283255086072
32014,2024,23.8557558945908
32034,2024,25.2454417952314
32047,2024,22.9653505237712
32048,2024,35.1190476190476
32059,2024,16.622691292876
32063,2024,20.8477508650519
32072,2024,27.4832962138085
32080,2024,34.6491228070175
32083,2024,20.2312138728324
32001,2024,52.5950596724951
32002,2024,21.5807560137457
32004,2024,6.38569604086845
32005,2024,15.4954954954955
32006,2024,15.3846153846154
32008,2024,28.346864743479
32007,2024,25.6437768240343
32010,2024,22.8571428571429
32011,2024,10.1910828025478
32013,2024,13.2385938668661
32016,2024,12.4121779859485
32018,2024,18.6633039092055
32017,2024,12.568306010929
32020,2024,22.3453908984831
32022,2024,25
32021,2024,24.0527182866557
32023,2024,18.2864450127877
32024,2024,26.1370716510903
32025,2024,25.8692628650904
32029,2024,15.6146179401993
32026,2024,24.1452991452991
32027,2024,16.6419019316493
32028,2024,14.8003894839338
32030,2024,14.56
32031,2024,20.9497206703911
32033,2024,20.2631578947368
32038,2024,20.3187250996016
32039,2024,27.4711168164313
32040,2024,17.9916317991632
32041,2024,16.8224299065421
32042,2024,14.4602851323829
32043,2024,30.6725329981144
32044,2024,24.9063670411985
32045,2024,17.9518815545959
32046,2024,25.1453488372093
32049,2024,39.9092970521542
32050,2024,27.0631067961165
32051,2024,11.8433619866285
32052,2024,16.8582375478927
32009,2024,22.7572878080206
32015,2024,16.4835164835165
32019,2024,22.1211298207496
32035,2024,17.5891758917589
32058,2024,22.6264639920259
32012,2024,21.8468468468468
32054,2024,27.4436286905115
32053,2024,23.8195173137461
32055,2024,22.0987654320988
32056,2024,10.2040816326531
32057,2024,21.6216216216216
32060,2024,27.2177419354839
32061,2024,16.0051216389245
32064,2024,13.961038961039
32062,2024,17.0940170940171
32065,2024,25.4901960784314
32066,2024,3.7037037037037
32067,2024,24.7765006385696
32068,2024,27.5058275058275
32069,2024,31.8937939859245
32071,2024,21.6520650813517
32073,2024,17.0212765957447
32074,2024,17.4041297935103
32075,2024,19.8660064083892
32076,2024,19.5494186046512
32070,2024,14.38127090301
32077,2024,23.371104815864
32078,2024,20.4330175913396
32079,2024,22.6495726495727
32081,2024,19.3107932379714
32082,2024,31.7258883248731
32084,2024,53.6231884057971
32085,2024,30.4269662921348
32086,2024,26.8965517241379
32088,2024,18.6199342825849
32087,2024,22.0637583892617
32089,2024,28.1616688396349
32090,2024,59.5864661654135
32091,2024,16.829052258636
32092,2024,26.7267267267267
32032,2024,29.9282806745493
32036,2024,30.8108108108108
32037,2024,18.2669789227166
32990,2024,10.2706299911269
