cod_ine,year,cod_provincia,provincia,cod_municipio,municipio,censo,votos_totais,abstencions,votos_nulos,votos_brancos,votos_candidaturas,votos_validos,turnout_pct,adcg,age_eu_anova,aidg,autonomo,bng,BNG-NOS (BNG-NOS CANDIDATURA GALEGA),c21,cc_cidadans,cdl,cds,Censo,contigo,cs,cxg,dec,dn,do_ourense,dpg,eb,ecg,edeg,en_marea,equo,eu_iu,fe_jons,fpg,ganemos,gu,hartos,idega,mas_g,mg,nos_up,p_lib,pacma,payj,pctg,ph,pirata_gal,podemos_av,podemos_eu_anova,pp,psoe,pt,pum_j,pyc,recortes_cero,recortes_esco,sain,scd,sdd,sumar,tega,uce,ucl,unidos_si,union_corunesa,upyd,via_nova,vox,adcg_pct,age_eu_anova_pct,aidg_pct,autonomo_pct,bng_pct,BNG-NOS (BNG-NOS CANDIDATURA GALEGA)_pct,c21_pct,cc_cidadans_pct,cdl_pct,cds_pct,Censo_pct,contigo_pct,cs_pct,cxg_pct,dec_pct,dn_pct,do_ourense_pct,dpg_pct,eb_pct,ecg_pct,edeg_pct,en_marea_pct,equo_pct,eu_iu_pct,fe_jons_pct,fpg_pct,ganemos_pct,gu_pct,hartos_pct,idega_pct,mas_g_pct,mg_pct,nos_up_pct,p_lib_pct,pacma_pct,payj_pct,pctg_pct,ph_pct,pirata_gal_pct,podemos_av_pct,podemos_eu_anova_pct,pp_pct,psoe_pct,pt_pct,pum_j_pct,pyc_pct,recortes_cero_pct,recortes_esco_pct,sain_pct,scd_pct,sdd_pct,sumar_pct,tega_pct,uce_pct,ucl_pct,unidos_si_pct,union_corunesa_pct,upyd_pct,via_nova_pct,vox_pct
32031,2001,32,Ourense,31,Esgos,1164,889,275,2,6,881,887,76.37457044673539,NA,NA,NA,2,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,680,92,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2254791431792559,11.61217587373168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11273957158962795,NA,NA,0,NA,NA,0.3382187147688839,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,76.66290868094701,10.372040586245772,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32031,2005,32,Ourense,31,Esgos,1182,952,230,3,7,942,949,80.5414551607445,NA,NA,NA,1,95,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,677,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10537407797681769,10.010537407797681,NA,NA,NA,NA,0.10537407797681769,NA,NA,NA,NA,NA,NA,0.10537407797681769,NA,NA,NA,NA,NA,NA,0.21074815595363539,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,71.33825079030558,17.38672286617492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32031,2009,32,Ourense,31,Esgos,1122,921,201,4,8,909,917,82.0855614973262,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,609,151,NA,0,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,14.394765539803709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.10905125408942204,0.21810250817884408,0.10905125408942204,NA,0.10905125408942204,NA,NA,NA,NA,0.21810250817884408,NA,NA,NA,NA,0,NA,NA,NA,66.41221374045801,16.466739367502726,NA,0,NA,NA,NA,NA,NA,NA,NA,0.7633587786259541,NA,0,NA,NA,0.3271537622682661,NA,NA
32031,2012,32,Ourense,31,Esgos,1082,820,262,14,13,793,806,75.78558225508318,0,36,NA,NA,32,NA,0,NA,0,NA,NA,NA,NA,11,0,NA,13,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,6,NA,0,0,0,NA,NA,562,108,0,0,0,NA,NA,0,13,0,NA,NA,0,NA,NA,0,5,NA,NA,0,4.466501240694789,NA,NA,3.970223325062035,NA,0,NA,0,NA,NA,NA,NA,1.3647642679900744,0,NA,1.6129032258064515,NA,0.7444168734491315,NA,NA,NA,NA,NA,0.12406947890818859,NA,NA,NA,0,NA,NA,NA,NA,NA,0.7444168734491315,NA,0,0,0,NA,NA,69.72704714640199,13.399503722084367,0,0,0,NA,NA,0,1.6129032258064515,0,NA,NA,0,NA,NA,0,0.620347394540943,NA,NA
32031,2016,32,Ourense,31,Esgos,1055,770,285,7,5,758,763,72.98578199052133,0,NA,0,NA,NA,17,0,0,NA,NA,NA,NA,28,0,NA,NA,22,NA,0,NA,NA,74,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,7,2,0,NA,NA,NA,NA,522,83,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,0,NA,0,NA,NA,2.2280471821756227,0,0,NA,NA,NA,NA,3.669724770642202,0,NA,NA,2.8833551769331587,NA,0,NA,NA,9.698558322411534,NA,NA,NA,NA,0.1310615989515072,NA,NA,NA,NA,NA,NA,0,0.9174311926605505,0.2621231979030144,0,NA,NA,NA,NA,68.41415465268676,10.878112712975097,NA,NA,NA,0.1310615989515072,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1310615989515072,NA
32031,2020,32,Ourense,31,Esgos,996,685,311,9,3,673,676,68.77510040160642,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,996,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,11,467,104,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,11.094674556213018,NA,NA,NA,NA,NA,147.33727810650888,0.14792899408284024,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14792899408284024,NA,0,NA,NA,NA,1.6272189349112427,69.0828402366864,15.384615384615385,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0710059171597637
32031,2024,32,Ourense,31,Esgos,981,723,258,7,5,711,716,73.70030581039755,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,981,NA,NA,NA,NA,NA,52,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,441,54,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,20.949720670391063,NA,NA,NA,NA,NA,137.01117318435755,NA,NA,NA,NA,NA,7.262569832402235,NA,0.13966480446927373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,61.59217877094972,7.5418994413407825,NA,0,NA,NA,NA,NA,NA,NA,0.27932960893854747,NA,NA,NA,NA,NA,NA,NA,1.536312849162011
32032,2001,32,Ourense,32,Xinzo de Limia,7845,5643,2202,29,51,5563,5614,71.93116634799235,NA,NA,NA,4,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,NA,NA,9,NA,NA,9,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2911,1219,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07125044531528321,17.812611328820804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.035981474884218,NA,NA,0.16031350195938723,NA,NA,0.16031350195938723,NA,0.17812611328820804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10687566797292483,NA,NA,NA,51.852511578197365,21.713573209832564,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32032,2005,32,Ourense,32,Xinzo de Limia,7983,5920,2063,25,50,5845,5895,74.15758486784418,NA,NA,NA,6,935,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,10,1,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,3394,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10178117048346055,15.860899067005937,NA,NA,NA,NA,0.033927056827820185,NA,NA,NA,NA,NA,NA,0.06785411365564037,NA,NA,NA,NA,NA,NA,0.16963528413910092,0.016963528413910092,0.06785411365564037,NA,NA,NA,NA,NA,NA,0.06785411365564037,NA,NA,NA,NA,0.016963528413910092,NA,NA,NA,57.57421543681086,25.173876166242575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32032,2009,32,Ourense,32,Xinzo de Limia,8076,6200,1876,60,68,6072,6140,76.77067855373949,NA,NA,NA,NA,1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,104,4,9,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,3056,1454,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,26,NA,NA,NA,NA,NA,NA,22.70358306188925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03257328990228013,NA,NA,NA,NA,NA,NA,1.6938110749185669,0.06514657980456026,0.1465798045602606,NA,0.06514657980456026,NA,NA,NA,NA,0.016286644951140065,NA,NA,NA,NA,0.048859934853420196,NA,NA,NA,49.77198697068404,23.680781758957657,NA,0.11400651465798045,NA,NA,NA,NA,NA,NA,NA,0.11400651465798045,NA,0.016286644951140065,NA,NA,0.4234527687296417,NA,NA
32032,2012,32,Ourense,32,Xinzo de Limia,8229,5656,2573,155,141,5360,5501,68.732531291773,0,431,NA,NA,572,NA,12,NA,5,NA,NA,NA,NA,144,0,NA,10,NA,36,NA,NA,NA,NA,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,14,NA,0,0,9,NA,NA,3035,968,9,6,3,NA,NA,0,68,0,NA,NA,2,NA,NA,0,31,NA,NA,0,7.834939101981458,NA,NA,10.398109434648246,NA,0.21814215597164155,NA,0.09089256498818396,NA,NA,NA,NA,2.617705871659698,0,NA,0.18178512997636792,NA,0.6544264679149245,NA,NA,NA,NA,NA,0.09089256498818396,NA,NA,NA,0,NA,NA,NA,NA,NA,0.2544991819669151,NA,0,0,0.16360661697873113,NA,NA,55.17178694782767,17.596800581712415,0.16360661697873113,0.10907107798582077,0.05453553899291039,NA,NA,0,1.236138883839302,0,NA,NA,0.03635702599527359,NA,NA,0,0.5635339029267405,NA,NA
32032,2016,32,Ourense,32,Xinzo de Limia,8067,5391,2676,87,42,5262,5304,66.82781703235403,0,NA,0,NA,NA,351,0,0,NA,NA,NA,NA,141,18,NA,NA,40,NA,0,NA,NA,813,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,23,11,3,NA,NA,NA,NA,3139,709,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,0,NA,0,NA,NA,6.61764705882353,0,0,NA,NA,NA,NA,2.658371040723982,0.3393665158371041,NA,NA,0.7541478129713424,NA,0,NA,NA,15.328054298642535,NA,NA,NA,NA,0.0942684766214178,NA,NA,NA,NA,NA,NA,0,0.4336349924585219,0.20739064856711917,0.056561085972850686,NA,NA,NA,NA,59.18174962292609,13.367269984917044,NA,NA,NA,0.07541478129713425,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0942684766214178,NA
32032,2020,32,Ourense,32,Xinzo de Limia,7841,4715,3126,49,31,4635,4666,60.13263614334906,NA,NA,NA,NA,1091,NA,NA,NA,NA,NA,7841,0,30,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,1,NA,NA,NA,53,2579,725,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,23.38191170167167,NA,NA,NA,NA,NA,168.04543506215174,0,0.6429489927132447,NA,NA,NA,NA,NA,0.04286326618088298,NA,NA,0.02143163309044149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34290612944706383,NA,0.02143163309044149,NA,NA,NA,1.135876553793399,55.272181740248605,15.537933990570082,NA,0.08572653236176596,NA,NA,0.08572653236176596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7646806686669523
32032,2024,32,Ourense,32,Xinzo de Limia,7715,5211,2504,52,33,5126,5159,67.54374594944913,NA,NA,NA,NA,1544,NA,NA,NA,NA,NA,7715,NA,NA,NA,NA,NA,151,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,6,NA,2765,525,NA,3,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,29.928280674549328,NA,NA,NA,NA,NA,149.5444853653809,NA,NA,NA,NA,NA,2.9269238224462106,NA,0.05815080441946114,0.03876720294630742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21321961620469082,NA,NA,NA,NA,0.11630160883892228,NA,53.595658073270016,10.176390773405698,NA,0.05815080441946114,NA,NA,NA,NA,NA,NA,0.29075402209730566,NA,NA,NA,NA,NA,NA,NA,1.957743748788525
32033,2001,32,Ourense,33,Gomesende,1002,627,375,12,10,605,615,62.5748502994012,NA,NA,NA,0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,376,104,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.16260162601626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.16260162601626016,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,61.138211382113816,16.910569105691057,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32033,2005,32,Ourense,33,Gomesende,962,648,314,2,4,642,646,67.35966735966737,NA,NA,NA,0,76,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,382,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.76470588235294,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.15479876160990713,NA,NA,NA,NA,NA,NA,0.30959752321981426,NA,NA,NA,NA,0,NA,NA,NA,59.133126934984524,28.01857585139319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32033,2009,32,Ourense,33,Gomesende,903,621,282,9,6,606,612,68.77076411960132,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,321,157,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,19.77124183006536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.16339869281045752,0,0,NA,0,NA,NA,NA,NA,0.16339869281045752,NA,NA,NA,NA,0,NA,NA,NA,52.450980392156865,25.653594771241828,NA,0.16339869281045752,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.6535947712418301,NA,NA
32033,2012,32,Ourense,33,Gomesende,824,548,276,10,11,527,538,66.50485436893204,0,30,NA,NA,45,NA,0,NA,0,NA,NA,NA,NA,2,0,NA,2,NA,9,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,314,117,2,0,0,NA,NA,0,4,0,NA,NA,0,NA,NA,0,1,NA,NA,0,5.5762081784386615,NA,NA,8.364312267657994,NA,0,NA,0,NA,NA,NA,NA,0.37174721189591076,0,NA,0.37174721189591076,NA,1.6728624535315983,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.18587360594795538,NA,0,0,0,NA,NA,58.36431226765799,21.74721189591078,0.37174721189591076,0,0,NA,NA,0,0.7434944237918215,0,NA,NA,0,NA,NA,0,0.18587360594795538,NA,NA
32033,2016,32,Ourense,33,Gomesende,734,467,267,3,3,461,464,63.62397820163488,0,NA,0,NA,NA,13,0,0,NA,NA,NA,NA,18,1,NA,NA,7,NA,0,NA,NA,43,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,312,66,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,2.8017241379310347,0,0,NA,NA,NA,NA,3.8793103448275863,0.21551724137931033,NA,NA,1.5086206896551724,NA,0,NA,NA,9.267241379310345,NA,NA,NA,NA,0.21551724137931033,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,67.24137931034483,14.224137931034484,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32033,2020,32,Ourense,33,Gomesende,651,401,250,0,3,398,401,61.597542242703526,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,651,0,2,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,8,295,63,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,4.738154613466334,NA,NA,NA,NA,NA,162.34413965087282,0,0.4987531172069825,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.99501246882793,73.56608478802993,15.710723192019952,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7431421446384037
32033,2024,32,Ourense,33,Gomesende,604,383,221,3,5,375,380,63.41059602649006,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,604,NA,NA,NA,NA,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,249,36,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,20.263157894736842,NA,NA,NA,NA,NA,158.94736842105263,NA,NA,NA,NA,NA,2.368421052631579,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,65.52631578947368,9.473684210526317,NA,0,NA,NA,NA,NA,NA,NA,0.2631578947368421,NA,NA,NA,NA,NA,NA,NA,0.7894736842105263
32034,2001,32,Ourense,34,Gudiña (A),1419,1103,316,14,15,1074,1089,77.7307963354475,NA,NA,NA,0,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,611,228,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.120293847566572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18365472910927455,NA,NA,0,NA,NA,0.27548209366391185,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.10651974288338,20.9366391184573,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32034,2005,32,Ourense,34,Gudiña (A),1387,1137,250,4,6,1127,1133,81.97548666186013,NA,NA,NA,0,163,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,643,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.386584289496913,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.088261253309797,NA,NA,NA,NA,NA,NA,0.176522506619594,0.088261253309797,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.088261253309797,NA,NA,NA,56.75198587819948,27.890556045895853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32034,2009,32,Ourense,34,Gudiña (A),1304,1053,251,3,6,1044,1050,80.75153374233128,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,580,289,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,15.523809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09523809523809523,NA,NA,NA,NA,NA,NA,0.19047619047619047,0,0,NA,0,NA,NA,NA,NA,0.09523809523809523,NA,NA,NA,NA,0,NA,NA,NA,55.23809523809524,27.523809523809522,NA,0.19047619047619047,NA,NA,NA,NA,NA,NA,NA,0.19047619047619047,NA,0,NA,NA,0.38095238095238093,NA,NA
32034,2012,32,Ourense,34,Gudiña (A),1204,871,333,6,19,846,865,72.34219269102991,0,45,NA,NA,97,NA,0,NA,1,NA,NA,NA,NA,2,0,NA,3,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,1,NA,NA,502,180,0,0,2,NA,NA,0,6,0,NA,NA,1,NA,NA,0,1,NA,NA,0,5.202312138728324,NA,NA,11.213872832369942,NA,0,NA,0.11560693641618498,NA,NA,NA,NA,0.23121387283236997,0,NA,0.3468208092485549,NA,0.46242774566473993,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.11560693641618498,NA,0,0,0.11560693641618498,NA,NA,58.03468208092486,20.809248554913296,0,0,0.23121387283236997,NA,NA,0,0.6936416184971098,0,NA,NA,0.11560693641618498,NA,NA,0,0.11560693641618498,NA,NA
32034,2016,32,Lugo,34,A Gudiña,1117,844,273,2,0,842,842,75.55953446732319,0,NA,0,NA,NA,91,0,0,NA,NA,NA,NA,14,0,NA,NA,3,NA,0,NA,NA,61,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,2,1,0,NA,NA,NA,NA,519,150,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,10.807600950118765,0,0,NA,NA,NA,NA,1.66270783847981,0,NA,NA,0.35629453681710216,NA,0,NA,NA,7.244655581947744,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.23752969121140144,0.11876484560570072,0,NA,NA,NA,NA,61.63895486935868,17.81472684085511,NA,NA,NA,0.11876484560570072,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
32034,2020,32,Ourense,34,A Gudiña,1057,768,289,6,5,757,762,72.65846736045411,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,1057,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,5,389,180,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,22.57217847769029,NA,NA,NA,NA,NA,138.71391076115484,0,0.13123359580052493,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26246719160104987,NA,0,NA,NA,NA,0.6561679790026247,51.0498687664042,23.62204724409449,NA,0,NA,NA,0.13123359580052493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9186351706036745
32034,2024,32,Ourense,34,A Gudiña,992,719,273,6,6,707,713,72.47983870967742,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,992,NA,NA,NA,NA,NA,11,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,369,131,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,25.245441795231415,NA,NA,NA,NA,NA,139.1304347826087,NA,NA,NA,NA,NA,1.5427769985974753,NA,0.1402524544179523,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,51.7531556802244,18.37307152875175,NA,0,NA,NA,NA,NA,NA,NA,0.5610098176718092,NA,NA,NA,NA,NA,NA,NA,1.5427769985974753
32035,2001,32,Ourense,35,Irixo (O),2015,1319,696,5,5,1309,1314,65.4590570719603,NA,NA,NA,2,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,957,164,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15220700152207,13.622526636225265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076103500761035,NA,NA,0.15220700152207,NA,NA,0.228310502283105,NA,0.076103500761035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,72.8310502283105,12.480974124809741,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32035,2005,32,Ourense,35,Irixo (O),1872,1271,601,5,5,1261,1266,67.89529914529915,NA,NA,NA,1,118,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,827,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07898894154818326,9.320695102685624,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.23696682464454977,0,0,NA,NA,NA,NA,NA,NA,0.23696682464454977,NA,NA,NA,NA,0,NA,NA,NA,65.32385466034755,24.407582938388625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
